-3.0 -0.440464172596 -2.96796318872e-05
-2.99 -0.443466611307 -3.03754656858e-05
-2.98 -0.446540591763 -3.11111057736e-05
-2.97 -0.449690295408 -3.18906638445e-05
-2.96 -0.452920345269 -3.27188787739e-05
-2.95 -0.456235874785 -3.36012434858e-05
-2.94 -0.459642610856 -3.45441639523e-05
-2.93 -0.4631469748 -3.55551601864e-05
-2.92 -0.466756206044 -3.66431226723e-05
-2.91 -0.470478514987 -3.78186427971e-05
-2.9 -0.474323273637 -3.90944432365e-05
-2.89 -0.478301255771 -4.04859451053e-05
-2.88 -0.482424942761 -4.20120248709e-05
-2.87 -0.486708917686 -4.36960386256e-05
-2.86 -0.491170379849 -4.55672294092e-05
-2.85 -0.495829826173 -4.76626935645e-05
-2.84 -0.500711968041 -5.00301798353e-05
-2.83 -0.505846986937 -5.27321575402e-05
-2.82 -0.51127228852 -5.58518689179e-05
-2.81 -0.517035008591 -5.95025747269e-05
-2.8 -0.523195686017 -6.38421112814e-05
-2.79 -0.529833807081 -6.90966241548e-05
-2.78 -0.537056467514 -7.56008738341e-05
-2.77 -0.545012466782 -8.38700738736e-05
-2.76 -0.553916390495 -9.47356142518e-05
-2.75 -0.564092305622 -0.000109620569688
-2.74 -0.576059276687 -0.000131152176659
-2.73 -0.590716119522 -0.000164695984962
-2.72 -0.609798464983 -0.000222887547707
-2.71 -0.637259684994 -0.000342763316321
-2.7 -0.685108487684 -0.000684931509585
-2.69 -0.827461120478 -0.00322734568924
-2.68 -0.502140907199 -0.350427955429
-2.67 -0.503615913119 -0.199334749929
-2.66 -0.507873542699 -0.15415192033
-2.65 -0.512522750043 -0.130312137427
-2.64 -0.517399381646 -0.115022776583
-2.63 -0.522476325187 -0.104161096837
-2.62 -0.52775397128 -0.0959393875202
-2.61 -0.533242049968 -0.0894404454149
-2.6 -0.538955128292 -0.08413891505
-2.59 -0.544911358903 -0.0797094091803
-2.58 -0.551132280318 -0.0759382337407
-2.57 -0.557643074314 -0.0726784989338
-2.56 -0.564473105057 -0.0698254781438
-2.55 -0.57165670352 -0.0673022380128
-2.54 -0.579234222497 -0.0650508365897
-2.53 -0.587253429172 -0.0630267084674
-2.52 -0.595771344812 -0.0611949588305
-2.51 -0.604856697257 -0.059527846163
-2.5 -0.614593234405 -0.0580030308287
-2.49 -0.625084275015 -0.0566023328822
-2.48 -0.636459079539 -0.055310839369
-2.47 -0.648881966992 -0.0541162606134
-2.46 -0.662565695222 -0.0530084737678
-2.45 -0.677791680771 -0.051979220741
-2.44 -0.694941616646 -0.0510219551182
-2.43 -0.714548955422 -0.0501318700219
-2.42 -0.737386927021 -0.0493062090463
-2.41 -0.764628311837 -0.0485451262847
-2.4 -0.798158251969 -0.0478538086475
-2.39 -0.841250288917 -0.0472479949814
-2.38 -0.900239371487 -0.0467704903738
-2.37 -0.989578563937 -0.0465538559037
-2.36 -1.15322949104 -0.0471839435756
-2.35 -1.66311748013 -0.0559279242208
-2.34 -0.459915946268 -1.32275587147
-2.33 -0.452818556389 -0.771285957121
-2.32 -0.455415243787 -0.605734637048
-2.31 -0.458982673266 -0.518119186546
-2.3 -0.462887007544 -0.461754600414
-2.29 -0.466989639027 -0.421585747916
-2.28 -0.471247474023 -0.391081679118
-2.27 -0.475645678815 -0.366890437093
-2.26 -0.480180248988 -0.347091397085
-2.25 -0.484852185243 -0.330494515611
-2.24 -0.489665215104 -0.316317886175
-2.23 -0.494624806133 -0.304023745643
-2.22 -0.499737716794 -0.29322843747
-2.21 -0.50501179723 -0.283649894508
-2.2 -0.510455918825 -0.275075461987
-2.19 -0.516079977834 -0.267341361541
-2.18 -0.521894947396 -0.260319125516
-2.17 -0.527912966015 -0.253906367721
-2.16 -0.534147457777 -0.248020342151
-2.15 -0.540613283663 -0.242593346056
-2.14 -0.547326926301 -0.237569374231
-2.13 -0.554306712006 -0.232901640547
-2.12 -0.5615730775 -0.228550713733
-2.11 -0.569148889231 -0.224483094662
-2.1 -0.577059827408 -0.220670117087
-2.09 -0.585334849665 -0.217087088391
-2.08 -0.594006753994 -0.213712610944
-2.07 -0.603112866619 -0.210528041051
-2.06 -0.612695888625 -0.207517053953
-2.05 -0.62280494632 -0.20466529153
-2.04 -0.63349690574 -0.201960075179
-2.03 -0.644838033529 -0.19939017074
-2.02 -0.656906117446 -0.196945595502
-2.01 -0.669793204847 -0.194617459893
-2.0 -0.683609184028 -0.192397838415
-1.99 -0.698486533407 -0.190279666127
-1.98 -0.714586717329 -0.188256658721
-1.97 -0.732108948924 -0.186323256491
-1.96 -0.751302431576 -0.184474593171
-1.95 -0.77248383764 -0.182706498643
-1.94 -0.79606289959 -0.181015545719
-1.93 -0.822580975649 -0.179399167822
-1.92 -0.852771160027 -0.177855896421
-1.91 -0.887655782557 -0.176385819002
-1.9 -0.928712315811 -0.174991475223
-1.89 -0.978172776485 -0.173679698979
-1.88 -1.03960552385 -0.17246571346
-1.87 -1.11916011771 -0.171383305598
-1.86 -1.2286049358 -0.170514418466
-1.85 -1.39431167274 -0.170098142334
-1.84 -1.69379076862 -0.171130891354
-1.83 -2.55694992154 -0.184015111806
-1.82 -0.360915897204 -2.97390817631
-1.81 -0.33340885223 -1.65169517765
-1.8 -0.333797964897 -1.29874728003
-1.79 -0.336279985278 -1.11682861249
-1.78 -0.339365147031 -1.00120258066
-1.77 -0.342739479772 -0.919366015842
-1.76 -0.346302752653 -0.857491349523
-1.75 -0.350015956635 -0.808567048645
-1.74 -0.353862709865 -0.768608975298
-1.73 -0.357836565083 -0.735163643259
-1.72 -0.361936055104 -0.706626663073
-1.71 -0.366162511605 -0.681898803304
-1.7 -0.370519018462 -0.660198305141
-1.69 -0.375009879192 -0.640951942525
-1.68 -0.379640337587 -0.623728543733
-1.67 -0.384416432434 -0.608196707051
-1.66 -0.389344928217 -0.594096949187
-1.65 -0.394433292012 -0.581222804179
-1.64 -0.399689700708 -0.569407660897
-1.63 -0.405123069988 -0.558515387673
-1.62 -0.410743100487 -0.548433520266
-1.61 -0.416560338907 -0.539068224197
-1.6 -0.422586253325 -0.530340509879
-1.59 -0.428833322914 -0.522183348392
-1.58 -0.43531514309 -0.514539445151
-1.57 -0.442046547732 -0.507359501251
-1.56 -0.449043750744 -0.50060084118
-1.55 -0.456324509932 -0.494226319097
-1.54 -0.463908316886 -0.488203439357
-1.53 -0.471816617498 -0.482503643487
-1.52 -0.480073068794 -0.477101727776
-1.51 -0.488703839145 -0.471975364241
-1.5 -0.497737960613 -0.467104704159
-1.49 -0.507207744282 -0.462472048288
-1.48 -0.517149272565 -0.458061569453
-1.47 -0.527602984826 -0.453859082978
-1.46 -0.538614379757 -0.449851848435
-1.45 -0.550234861015 -0.446028405104
-1.44 -0.562522763337 -0.442378431355
-1.43 -0.575544605941 -0.438892625482
-1.42 -0.589376635405 -0.435562604826
-1.41 -0.604106740516 -0.432380820731
-1.4 -0.619836850079 -0.429340487546
-1.39 -0.636685964691 -0.42643552437
-1.38 -0.65479403082 -0.423660508833
-1.37 -0.674326948761 -0.421010642759
-1.36 -0.695483129189 -0.41848173029
-1.35 -0.718502198575 -0.416070170051
-1.34 -0.743676739486 -0.413772964341
-1.33 -0.77136840215 -0.411587750662
-1.32 -0.802030452515 -0.409512864587
-1.31 -0.836240037255 -0.40754744965
-1.3 -0.87474554037 -0.405691641738
-1.29 -0.918538159275 -0.403946878495
-1.28 -0.968963856986 -0.402316430177
-1.27 -1.02790571888 -0.400806347071
-1.26 -1.09809587105 -0.399427245231
-1.25 -1.18368206827 -0.398197920059
-1.24 -1.29133803152 -0.397153361231
-1.23 -1.43266632122 -0.396364813453
-1.22 -1.63015688791 -0.395999104874
-1.21 -1.93525668382 -0.396543782732
-1.2 -2.50529426364 -0.40012204567
-1.19 -4.3321585782 -0.433727724639
-1.18 -0.0447819962623 -4.81198825428
-1.17 -0.00844535267095 -2.93912951649
-1.16 -0.00389549211412 -2.37007822227
-1.15 -0.0023366636587 -2.06936592228
-1.14 -0.00159202113303 -1.87682112193
-1.13 -0.00116908697322 -1.74052554164
-1.12 -0.000901489633887 -1.63791854906
-1.11 -0.000718991786386 -1.55742741985
-1.1 -0.000587290107194 -1.49244342068
-1.09 -0.000487757207257 -1.4389052608
-1.08 -0.000409360871921 -1.39419171004
-1.07 -0.000344980294395 -1.35656810643
-1.06 -0.000289469618729 -1.32490079794
-1.05 -0.000238350371956 -1.29852709867
-1.04 -0.000186347673678 -1.2772565228
-1.03 -0.000124294767525 -1.26157971469
-1.02 -2.83445706296e-05 -1.25347192512
-1.01 0.00020209160684 -1.25998435467
-1.0 0.00183578485432 -1.32750458063
-0.99 0.209033462313 -1.1066517007
-0.98 0.118704425261 -1.0901551371
-0.97 0.0909528385614 -1.07653071266
-0.96 0.0760993862614 -1.06426751295
-0.95 0.0664578319817 -1.0531552166
-0.94 0.0595312641189 -1.04308192479
-0.93 0.0542314213129 -1.03396624682
-0.92 0.0499977486636 -1.02574409341
-0.91 0.0465080934228 -1.01836411806
-0.9 0.0435623260474 -1.01178547312
-0.89 0.0410286494017 -1.00597649262
-0.88 0.0388162310599 -1.00091387421
-0.87 0.0368601419681 -0.996582203037
-0.86 0.0351125929368 -0.992973804044
-0.85 0.033537471529 -0.990088769466
-0.84 0.0321069587094 -0.987935407855
-0.83 0.0307992159074 -0.986530927037
-0.82 0.0295968402384 -0.985902567333
-0.81 0.028485783336 -0.986089263851
-0.8 0.0274545826421 -0.98714404003
-0.79 0.0264938077666 -0.989137440555
-0.78 0.0255956589968 -0.992162495259
-0.77 0.0247536799234 -0.996342021427
-0.76 0.0239625625604 -1.00183963437
-0.75 0.0232180392285 -1.00887688765
-0.74 0.0225168765545 -1.01776103616
-0.73 0.0218570236744 -1.02893226506
-0.72 0.0212380555499 -1.04304907208
-0.71 0.0206622897224 -1.06115497841
-0.7 0.0201377148908 -1.08503843532
-0.69 0.0196867999435 -1.11812426206
-0.68 0.0193801300361 -1.16817682304
-0.67 0.0195333454596 -1.25881698225
-0.66 0.0241895437956 -1.53872999948
-0.65 0.679172326687 -0.897659556036
-0.64 0.391846102098 -0.904409158594
-0.63 0.302769066627 -0.918183626307
-0.62 0.254700018155 -0.935068681067
-0.61 0.223242642206 -0.955341369347
-0.6 0.200462443647 -0.979757949486
-0.59 0.182900101378 -1.0094636264
-0.58 0.168776340811 -1.04615640244
-0.57 0.157075196475 -1.09244012666
-0.56 0.147179216275 -1.15253326544
-0.55 0.138711592093 -1.2338129524
-0.54 0.131487416856 -1.350658647
-0.53 0.125611882832 -1.53615083843
-0.52 0.122309673381 -1.8920886
-0.51 0.139200025958 -3.06643234993
-0.5 2.95173772908 -0.226628358917
-0.49 1.70691305548 -0.202988928609
-0.48 1.31545733784 -0.200010871633
-0.47 1.10198494996 -0.199028028611
-0.46 0.960967978374 -0.19861631233
-0.45 0.857956291659 -0.198453766702
-0.44 0.777871812316 -0.198433100873
-0.43 0.71291586204 -0.198510847341
-0.42 0.658587489257 -0.198667806932
-0.41 0.612078196149 -0.198895770419
-0.4 0.571529820164 -0.199192295527
-0.39 0.535655489953 -0.199558436343
-0.38 0.503530687202 -0.199997714241
-0.37 0.474470905642 -0.200515678821
-0.36 0.447956410093 -0.201119788764
-0.35 0.423584036705 -0.201819497307
-0.34 0.401035234467 -0.202626497926
-0.33 0.38005424166 -0.203555124036
-0.32 0.360432798043 -0.204622922764
-0.31 0.341999193911 -0.205851447233
-0.3 0.324610270293 -0.207267340896
-0.29 0.308145472322 -0.208903828853
-0.28 0.292502360842 -0.210802792611
-0.27 0.277593178395 -0.213017705525
-0.26 0.263342192136 -0.215617871108
-0.25 0.249683620167 -0.21869469259
-0.24 0.236560007057 -0.22237121419
-0.23 0.223920959203 -0.226817134463
-0.22 0.211722191102 -0.232273385788
-0.21 0.199924883666 -0.239094345646
-0.2 0.18849544632 -0.247824714071
-0.19 0.177405997862 -0.259350289311
-0.18 0.166636564072 -0.275223649543
-0.17 0.156182564924 -0.298466843215
-0.16 0.146083876655 -0.335972126269
-0.15 0.136588834135 -0.408402162653
-0.14 0.130600103224 -0.633993800683
